domain,application,version,accounts,MAU,HYAU,posts
westergaard.social,akkoma,3.16.0,12,3,3,5166
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,12,2,6,1160
zy.gy,akkoma,3.10.4-3-g06971423-yf,12,4,6,13679
fedi.reimu.info,akkoma,3.15.2-829-g6a6d4254-develop,12,5,6,23273
a.bloodyno.se,akkoma,3.15.2,12,10,12,35469
fops.cloud,akkoma,3.16.0-0-g6d88834,12,8,10,43203
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,1,5,1367
social.tudbut.de,akkoma,3.16.0-60-g6d88834f,12,6,10,1419
ak.zweitekassabitte.jetzt,akkoma,3.15.2,12,4,6,6278
pl.catboyindustries.co,akkoma,3.16.0-62-g5e4475d6-develop,11,6,8,1562
pl.comofas.org,akkoma,3.13.2,11,3,3,77
social.rjp.is,akkoma,3.15.2-0-g5bceb1d,11,8,8,45137
strelizia.net,akkoma,3.15.2-2033-gf2c562cc-akkoma,11,4,5,162869
akko.cuddlegirls.cafe,akkoma,3.15.2,11,6,7,8139
fedi.pregnant.horse,akkoma,3.15.2,11,5,15,526
antani.pm,akkoma,3.15.2-983-g23dfbd49-develop,10,2,3,5082
cofe.rocks,akkoma,3.15.2-880-g1fb54d5c-sn0w+PX,10,7,9,7325
awawa.club,akkoma,3.10.4-1-gebfb617b,10,4,8,6616
is.slonk.ing,akkoma,3.15.2,10,1,3,84
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,6,7,10809
subby.solutions,akkoma,3.16.0-0-g6d88834,9,7,7,4549
snack.social,akkoma,3.13.1,9,3,5,14393
waow.cat,akkoma,3.15.2,9,3,4,432
forcefemm.ing,akkoma,3.15.2,9,3,4,1867
pouet.quebec,akkoma,3.10.4,9,3,3,19330
otlab.dev,akkoma,3.16.0,9,4,7,574
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,9,null,null,4
akk.1d6.cc,akkoma,3.15.2-0-g5bceb1d,9,5,7,288
f.lunya.pet,akkoma,3.16.0-60-g6d88834f,9,11,11,45
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,7,8,987
delijst.xyz,akkoma,3.15.2,9,1,5,4
trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,6,6,34485
fedi.fourhappylions.com,akkoma,3.13.2,8,2,3,1067
autumnsky.jp,akkoma,3.13.2,8,4,8,2647
social.nauk.io,akkoma,3.15.2-0-g5bceb1d,8,2,3,1212
brotka.st,akkoma,3.16.0-6-g6d88834f,8,5,7,107569
zia.io,akkoma,3.14.1-760-g35526385-develop,8,4,7,1798
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,6,7,4451
transfem.boywife.top,akkoma,3.15.1-0-g7eec493,8,2,4,1225
hasthebig.gay,akkoma,3.16.0-1025-g300302d4-develop,8,1,1,95
akkoma.meows.gay,akkoma,3.10.4,8,3,4,114378
telex.disinfo.zone,akkoma,3.15.2,8,0,1,421
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,8,null,null,98
um.lugarzinho.top,akkoma,3.10.4,8,2,2,840
social.goatzone.net,akkoma,3.15.2,8,7,8,143
cryptid.cafe,akkoma,3.13.3,7,4,6,3681
introvert.social,akkoma,3.16.0-0-g6d88834,7,1,1,1174
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,528
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,1,2,5482
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,4,1454
snake.cool,akkoma,3.13.2,7,1,1,86
life.starly.blue,akkoma,3.16.0-0-g6d88834,7,5,6,1458
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,123631
bemrose.social,akkoma,3.10.4-1-gebfb617b,7,2,2,1291
a.dissonant.dev,akkoma,3.16.0-60-g6d88834f,7,2,2,332
santadog.social,akkoma,3.9.3-0-g9d7c877,7,3,6,186
social.privacypolicyga.me,akkoma,3.13.3,7,1,2,208
santacruz.nexus,akkoma,3.15.2,7,0,2,4
fedi.enbyinsi.de,akkoma,3.15.2,7,2,4,5318
social.snamellit.com,akkoma,3.16.0-60-g6d88834f,7,2,5,280
oopsall.gay,akkoma,3.16.0-60-g6d88834f,6,2,4,1976
idiomdrottning.org,akkoma,3.16.0-60-g6d88834f,6,3,4,19812
social.nihil.gay,akkoma,3.15.2,6,5,5,2901
people.unfoo.net,akkoma,3.15.2,6,1,2,200
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,4,78589
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,2,3,500
raki.club,akkoma,3.15.2-0-g5bceb1d,6,1,1,543
class.lunanova.dev,akkoma,3.15.2,6,3,3,19656
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,1042
a.tela.moe,akkoma,3.13.2,6,3,4,45426
social.techn1k.de,akkoma,3.16.0-0-g6d88834,6,6,6,364
nerd.town,akkoma,3.13.2,6,1,2,25
outmo.de,akkoma,3.16.0-60-g6d88834f,6,3,4,1802
brettvormkopf.de,akkoma,3.15.2,6,2,2,723
socia.low5.de,akkoma,3.14.1-2-g5ae392fb,6,2,6,398
akkoma.queernerd.club,akkoma,3.16.0-0-g6d88834,6,3,6,4784
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,5,109
social.distrust.network,akkoma,3.15.2,6,6,6,24
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,6,2,6,22
taffytavern.com,akkoma,3.16.0-60-g6d88834f,6,2,2,57
turbotime.turboteam.xyz,akkoma,3.15.2,6,1,1,453
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,6,1,3,4
ponder.a.reallybigh.at,akkoma,3.16.0-60-g6d88834f,6,4,7,723
typhy.club,akkoma,3.10.2-0-gba1ed37,6,4,4,652
social.baradoz.cloud,akkoma,3.10.4,5,1,1,1300
pleroma.neuromante.net,akkoma,3.16.0-0-g6d88834,5,2,3,7989
fedi.worf.win,akkoma,3.15.2,5,3,3,754
tirnanog.space,akkoma,3.14.0,5,4,5,16303
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,4,5,15845
nerdcore.social,akkoma,3.14.0,5,0,1,11
social.zell-mbc.com,akkoma,3.16.0,5,3,4,316
p.umbriel.fr,akkoma,3.16.0-60-g6d88834f,5,1,1,72881
sns.minovsky.space,akkoma,3.15.2,5,3,5,23284
nullspace.mkultra.social,akkoma,3.16.0-0-g6d88834,5,5,5,1361
microbe.vital.org.nz,akkoma,3.16.0-0-g6d88834,5,1,1,6232
awawa.cat,akkoma,3.15.1-2-g6b65f816,5,5,5,1874
social.ratliff.space,akkoma,3.15.2-0-g5bceb1d,5,2,4,4
fediverse.elbehnon.de,akkoma,3.16.0-60-g6d88834f,5,3,4,20
cocaine.moe,akkoma,3.15.2-0-g5bceb1d,5,1,1,5513
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1267
lesbian.school,akkoma,3.16.0-0-g6d88834,5,3,3,181
fedi.rubikoid.ru,akkoma,3.15.2,5,2,3,12
akkoma.adamski2003.lol,akkoma,3.15.2-827-gff3aaa73-develop,5,3,4,3
fabula.schizophreni.ca,akkoma,3.16.0-0-g6d88834,5,4,5,1146
akko.woof.monster,akkoma,3.16.0-60-g6d88834f,5,4,7,69
s.firecat53.net,akkoma,3.15.2,5,2,5,56
stoner.cafe,akkoma,3.15.1-0-g7eec493,5,5,5,0
norn.moe,akkoma,3.15.2,5,1,3,227
hi.nighten.fr,akkoma,3.13.2-0-g050bc74,4,2,2,1927
soc.feditime.com,akkoma,3.15.2,4,3,3,2694
stroud.social,akkoma,3.15.2,4,3,4,1245
fedi.pavluk.org,akkoma,3.15.2,4,1,1,1270
akko.isabelroses.com,akkoma,3.15.2,4,3,4,3583
sapphic.engineer,akkoma,3.12.2,4,2,4,4409
gay.lesaoras.xyz,akkoma,3.16.0-0-g6d88834,4,1,1,5482
notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,4993
social.fringesec.ca,akkoma,3.16.0-0-g6d88834,4,3,4,212
ostfrie.se,akkoma,3.15.2-0-g5bceb1d,4,1,2,1221
luna.vg,akkoma,3.15.2,4,1,1,12974
social.unitoo.it,akkoma,3.15.2,4,1,2,602
social.wuatek.is,akkoma,3.16.0,4,2,2,2052
soc.kouett.net.eu.org,akkoma,3.16.0-0-g6d88834,4,3,4,25472
akko.lightnovel-dungeon.de,akkoma,3.15.1,4,1,1,4571
fedi.rubedo.gay,akkoma,3.15.2,4,2,3,13980
phantomthieves.net,akkoma,3.15.2,4,2,2,4547
universe.feliver.se,akkoma,3.15.1,4,1,1,1944
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,125
social.thirdculture.top,akkoma,3.16.0,4,4,4,167
ak.cute.rest,akkoma,3.15.2,4,3,3,137
va-11-hall-a.cafe,akkoma,3.16.0,4,3,3,15808
ublog.kimapr.net,akkoma,3.15.2,4,3,4,13971
nbh.ax,akkoma,3.16.0,4,2,4,5889
meow.morecats.net,akkoma,3.16.0-0-g6d88834,4,4,4,5
fullyfunctional.cafe,akkoma,3.16.0,4,4,4,79
social.bakdos.de,akkoma,3.16.0,4,2,3,73
akko.innumerable-wounds.com,akkoma,3.16.0-0-g6d88834,4,3,4,55
nou.fai.st,akkoma,3.16.0-0-g6d88834,4,4,4,279
fedi.anarchy.moe,akkoma,3.13.2,4,2,3,1224
social.emarhavil.com,akkoma,3.13.2,4,1,4,206
portal.gb0.dev,akkoma,3.15.1,4,2,4,1307
fedi.quiet.horse,akkoma,3.15.2,4,3,3,10379
akkoma.prion.host,akkoma,3.16.0-60-g6d88834f,4,1,3,97
lotor.network,akkoma,3.15.2,4,2,2,11100
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,1,287
nocte.0am.jp,akkoma,3.13.3-0-g963467f,4,1,1,988
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
akkoma.xn--pikabl-0xa.se,akkoma,3.16.0,3,1,2,1040
12xu.xyz,akkoma,3.16.0-0-g6d88834,3,2,2,1474
akkoma.thesandbox.net,akkoma,3.16.0,3,1,2,1538
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,3,1,1,1157
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,3,18908
social.minbash.de,akkoma,3.12.2,3,1,1,46
remolino.town,akkoma,3.15.2-0-g5bceb1d,3,2,3,172
post.nuro.lol,akkoma,3.13.2,3,3,3,720
social.afontaine.dev,akkoma,3.15.2,3,2,3,41
distraction.party,akkoma,3.15.2-866-g026571ac,3,1,1,7091
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,2,2,2050
couch.beerriot.com,akkoma,3.15.2,3,2,2,1750
castoranxieux.ca,akkoma,3.16.0,3,1,1,1
alceawis.com,akkoma,3.15.2-0-g5bceb1d,3,1,3,1128
harton.social,akkoma,3.13.2,3,0,1,157
tinylad.social,akkoma,3.16.0-0-g6d88834,3,1,3,1501
social.vlhl.dev,akkoma,3.12.2,3,1,3,30788
akkm.moongazer.net,akkoma,3.16.0-0-g6d88834,3,3,3,1963
akkoma.yokkin.com,akkoma,3.15.2,3,1,2,335
akkoma.alster.space,akkoma,3.16.0-0-g6d88834,3,3,3,185
thegeneral.chat,akkoma,3.15.2,3,3,3,70
deep13.social,akkoma,3.15.2-0-g5bceb1d,3,1,1,271
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,1,2,954
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,1,1,1384
volatile.whimsicalforest.net,akkoma,3.16.0-wf-145-g032ed610-uc7d75ca0d-trunk,3,3,3,80
semtex.social,akkoma,3.13.2,3,0,0,9
transient.garden,akkoma,3.3.1-0-gc0eecb55b-develop,3,null,null,3
arcanekittens.xyz,akkoma,3.16.0-60-g6d88834f,3,3,3,1217
sisyphus.gay,akkoma,3.15.2,3,3,3,0
akkoma.chez.chat,akkoma,3.16.0-23-g6d88834f,3,3,3,1453
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,3,0,2,77
fedi.danis.one,akkoma,3.15.2,3,2,2,113
bot.girldat.ing,akkoma,3.16.0-1033-gf920d179-mistress,3,3,3,283
radiofreegreenland.org,akkoma,3.15.1-0-g7eec493,3,2,2,13040
akkoma.kruhlovo.xyz,akkoma,3.16.0-0-g6d88834,3,3,3,524
ap.nil.im,akkoma,3.15.1,3,2,2,1844
social.sqrts.net,akkoma,3.16.0-0-g6d88834,3,1,3,210
social.stellers.gay,akkoma,3.15.2,3,2,2,47
f.matdoes.dev,akkoma,3.16.0-51-gd4a86697-develop,3,2,3,526
fedi.shuppy.org,akkoma,3.15.2,3,1,5,381
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,2,2,587
akko.erincandescent.net,akkoma,3.15.1,3,2,2,4441
akko.drgn.gay,akkoma,3.15.1,3,3,3,1381
fedi.n4x.moe,akkoma,3.16.0-0-g6d88834,3,3,7,3
fedi.welterde.de,akkoma,3.15.2,3,1,1,1
auditory-phosphene.vip,akkoma,3.16.0,3,3,3,89
social.notandy.de,akkoma,3.16.0-0-g6d88834,3,2,2,0
social.asbestos.restaurant,akkoma,3.15.2,3,3,3,2
akk.fedcast.ch,akkoma,3.16.0-0-g6d88834,3,1,1,10069
fed.dhilton.xyz,akkoma,3.15.2,3,1,5,1
quiescent.cafe,akkoma,3.16.0-0-g6d88834,2,2,3,72
enby.army,akkoma,3.15.1,2,2,2,31
cuche.cc,akkoma,3.16.0-0-g6d88834,2,1,1,529
akkoma.dogphilosophy.net,akkoma,3.13.2-0-g050bc74,2,1,1,364
fedi.itepechi.me,akkoma,3.15.2+bnakkoma,2,1,1,99
soc.megatokyo.moe,akkoma,3.15.2-0-g5bceb1d,2,1,2,11977
pleroma.oook.fr,akkoma,3.15.2,2,1,2,1885
teslam.in,akkoma,3.16.0-0-g5e4475d,2,2,2,2965
social.tnhh.org,akkoma,3.16.0,2,2,2,885
avery.garden,akkoma,3.15.2,2,2,2,34
nocoolnametom.com,akkoma,3.15.2,2,0,2,57
pleroma.frickalou.com,akkoma,3.15.2,2,1,2,30
micro.shitpost.blog,akkoma,3.4.0-0-gf91b89673,2,null,null,302
void.0x0a.de,akkoma,3.15.2-946-gc2f8d362-develop,2,1,2,437
pont-bl.eu.org,akkoma,3.16.0-0-g6d88834,2,2,2,953
poly.cybre.city,akkoma,3.13.1-484-g76ded10a-develop,2,1,1,10764
social.khromatic-myst.com,akkoma,3.9.3-28-g9d7c877d,2,0,1,405
omemoji.net,akkoma,3.15.2-0-g5bceb1d,2,1,1,430
pleroma.arbolitoloco.xyz,akkoma,3.16.0,2,1,1,22
isnot.online,akkoma,3.13.2,2,1,1,211
akko.contref.eu,akkoma,3.16.0-60-g6d88834f,2,2,2,496
soc.7thmagic.net,akkoma,3.15.2-820-g74182abb-develop,2,2,2,2215
fedi.circuitlocution.com,akkoma,3.15.2,2,1,1,125
soc.port0.org,akkoma,3.16.0-0-g6d88834,2,1,1,1355
akkoma.riley-tech.net,akkoma,3.15.2-0-g5bceb1d,2,1,2,190
ak.kazuma.family,akkoma,3.16.0,2,2,2,8386
thepage.house,akkoma,3.12.0-0-gd71d523,2,1,1,3474
parcero.casa,akkoma,3.16.0-0-g6d88834,2,2,2,1986
hexile.witches.live,akkoma,3.16.0-53-gc793cee1-develop,2,1,1,2839
social.jlinuxer.org,akkoma,3.15.2,2,1,1,1663
km.produkti.se,akkoma,3.13.2,2,1,1,2969
a.n0id.space,akkoma,3.16.0-0-g300302d-develop,2,1,2,17712
56k.dile-up.nl,akkoma,3.15.1-670-g7eec493b,2,2,2,1546
agora.echelon.pl,akkoma,3.16.0,2,1,1,16511
pars.ee,akkoma,3.15.2-926-g7f6ebcb1-develop,2,1,3,1608
social.shadowfacts.net,akkoma,3.14.1-2-g5ae392fb,2,2,2,19206
p.changeme.fr.eu.org,akkoma,3.16.0-60-g6d88834f,2,1,1,300
social.ashwalker.net,akkoma,3.15.2,2,0,1,312
p.h.etbus.ch,akkoma,3.16.0-0-g6d88834,2,1,1,46
lausitz.social,akkoma,3.16.0-62-g989fb1b8-local-modifications,2,2,2,0
mastodon.myfed.space,akkoma,3.14.1-2-g5ae392fb,2,1,1,3
protocol7.bluemarch.art,akkoma,3.15.2-1020-g01a72846-develop,2,1,1,46
sleepless.cafe,akkoma,3.13.2,2,0,1,168
kriwil.net,akkoma,3.13.1-0-gc02e343,2,1,1,64
berkeley.edu.pl,akkoma,3.15.2,2,2,2,405
fedi.kizaing.ca,akkoma,3.15.2-0-g5bceb1d,2,1,3,6
