domain,application,version,accounts,MAU,HYAU,posts
tailswish.industries,akkoma,3.18.1-2-ge9452136-tailswish,35,8,11,14209
netzsphaere.xyz,akkoma,3.19.0-0-g4ceb81a--stable-,35,12,17,188513
larkspur.one,akkoma,3.18.1-300-g0413b0cb-lark-develop,33,3,9,5844
sweet.succubi.services,akkoma,3.15.2,33,7,7,5453
media.larkspur.one,akkoma,3.18.1-300-g0413b0cb-lark-develop,33,3,8,5850
social.qunn.eu,akkoma,3.19.0-0-g4ceb81a--stable-,32,3,10,1548
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,32,18,20,11456
novaparis.art.br,akkoma,3.17.0-0-g06589d9--stable-,31,10,14,1994
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,30,null,null,15
fedinet.waltuh.cyou,akkoma,3.19.0-360-gb1db6582,30,24,31,13474
haxe.social,akkoma,3.16.0,29,3,5,190
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,29,3,6,1461
florp.social,akkoma,3.15.2,29,19,22,5793
crapulator.duckdns.org,akkoma,3.18.0,29,16,29,183
b.florp.social,akkoma,3.15.2,29,18,22,5805
a.florp.social,akkoma,3.15.2,29,18,22,5805
c.florp.social,akkoma,3.15.2,29,18,22,5805
cache.blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,29,3,5,1461
upload.blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,29,3,5,1461
iscute.moe,akkoma,3.10.4,28,5,5,140289
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,28,9,15,13054
brainport.social,akkoma,3.19.0,28,2,2,4
autumnsky.jp,akkoma,3.13.2,27,15,20,3232
eggware.social,akkoma,3.16.0-72-ga5683966-develop,26,12,17,1032
akk.novalug.org,akkoma,3.15.2-0-g5bceb1d,26,8,14,287
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,1,1,2443
ng.cathoderay.tube,akkoma,3.15.2-0-g5bceb1d,25,17,17,8941
idealists.su,akkoma,3.10.4-1-gebfb617b,25,14,22,1007
xyzzy.link,akkoma,3.19.0,25,9,15,59813
westergaard.social,akkoma,3.19.0,25,3,3,6108
agda.club,akkoma,3.17.0-0-g06589d9--stable-,25,1,3,634
www.idealists.su,akkoma,3.10.4-1-gebfb617b,25,13,22,1007
zia.io,akkoma,3.17.0-178-g816d2332-develop,24,14,20,2497
yourwalls.today,akkoma,3.19.0-564-g6d567881-yourwalls-today,24,13,25,49036
pl.ugh.im,akkoma,3.17.0,24,12,20,551
novo-atlantis.null.media,akkoma,3.15.2,24,5,6,2193
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,24,9,12,1241
PL.UGH.IM,akkoma,3.17.0,24,12,20,553
media.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,24,9,12,1241
social.afontaine.dev,akkoma,3.18.1,23,17,21,42
bemrose.social,akkoma,3.10.4-1-gebfb617b,23,1,2,1618
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,23,18,19,21
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,7,8,14603
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,22,11,16,7956
fedi.seriousbusiness.international,akkoma,3.15.2-0-g5bceb1d,22,4,6,10746
akkoma.probablytoo.online,akkoma,3.16.0-60-g6d88834f,22,19,22,5
java.duke.social,akkoma,3.18.1,22,11,18,28952
sivokon.me,akkoma,3.16.0-60-g6d88834f,22,19,22,5
ibbtown.com,akkoma,3.18.1-0-g792385f--stable-,21,20,25,199
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,1,1,7297
akko.chir.rs,akkoma,3.19.0,20,6,9,23187
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,20,8,10,1970
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,20,13,15,6
fedi.rubikoid.ru,akkoma,3.17.0,19,12,15,12
mar.archipielago.uno,akkoma,3.13.2,19,13,14,2219
yearning.gay,akkoma,3.19.0-0-g4ceb81a--stable-,18,12,13,37156
is.badat.dev,akkoma,3.19.0,18,2,4,51170
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,18,14,15,77
amik.eco,akkoma,3.15.2,18,16,18,115
ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,17,3,5,6889
fedi.tilde.green,akkoma,3.19.0,17,6,9,683
media.ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,17,3,5,6891
nyan.network,akkoma,3.19.0,16,9,12,17806
social.owotel.com,akkoma,3.15.1,16,1,3,183
social.privacypolicyga.me,akkoma,3.13.3,16,1,2,272
soc.osp.gay,akkoma,3.16.0-makepkg,16,15,16,11
fedi.imu.li,akkoma,3.13.2,16,13,14,1299
akkoma.0pt.dpdns.org,akkoma,3.18.1,16,13,15,0
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,16,0,0,74
little.tinypuppy.dog,akkoma,3.17.0,15,6,16,2437
the-wired.club,akkoma,3.19.0,15,6,7,402
ak.zweitekassabitte.jetzt,akkoma,3.15.2,15,4,6,6911
ak.kumis.industries,akkoma,3.18.0-0-g12bccbb--stable-,15,11,13,19113
typhy.club,akkoma,3.10.2-0-gba1ed37,14,1,3,722
akkoma.ascyltos.social,akkoma,3.19.0,14,3,3,205
zy.gy,akkoma,3.10.4-3-g06971423-yf,14,2,5,17160
fedi.kemonomimi.gay,akkoma,3.19.0,14,2,4,4239
nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,7,9,9898
99finches.com,akkoma,3.17.0-2-g95c75e2c-podman-WIP,14,3,10,172
crabsin.space,akkoma,3.15.2,14,3,5,1353
social.dongerz.one,akkoma,3.18.1-0-g792385f--stable-,14,13,13,24
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,7,9,9901
bv.umbrellix.org,akkoma,3.15.2,13,4,7,26831
fedi.pregnant.horse,akkoma,3.15.2,13,5,8,672
fedi.fourhappylions.com,akkoma,3.13.2,13,2,2,1215
social.tudbut.de,akkoma,3.16.0-60-g6d88834f,13,3,8,3336
fedi.underpowe.red,akkoma,3.18.1-0-g792385f--stable-,13,3,8,237
a.bloodyno.se,akkoma,3.15.2,13,5,12,28623
fedi.reimu.info,akkoma,3.19.0-340-g1b4016c7-develop,12,2,6,23510
awawa.club,akkoma,3.18.1,12,6,8,6907
fops.cloud,akkoma,3.19.0-0-g4ceb81a--stable-,12,10,10,59089
social.parodia.dev,akkoma,3.18.0,12,10,11,0
akkoma.lidny.org,akkoma,3.18.1,12,9,12,6
cofe.rocks,akkoma,3.18.1-1343-g5ee16223-sn0w+PX,11,10,10,14140
subby.solutions,akkoma,3.19.0-0-g4ceb81a--stable-,11,7,7,4905
pl.comofas.org,akkoma,3.13.2,11,1,4,78
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,11,1,4,1157
social.rjp.is,akkoma,3.16.0-makepkg,11,8,8,48496
pl.catboyindustries.co,akkoma,3.19.0-339-g22e3792d-develop,11,3,6,1936
strelizia.net,akkoma,3.15.2-2033-gf2c562cc-akkoma,11,4,4,170448
masto.cantlin.co,akkoma,3.18.1,11,10,10,4
akkoma.linuxposting.xyz,akkoma,3.17.0,11,5,12,201
az-social.xyz,akkoma,3.18.1,10,7,10,1482
social.thirdculture.top,akkoma,3.18.1,10,8,9,434
turbotime.turboteam.xyz,akkoma,3.15.2,10,1,1,457
antani.pm,akkoma,3.17.0-123-gb4429265-develop,9,2,4,1118
social.wedistribute.org,akkoma,3.18.1-0-g792385f--stable-,9,5,8,4815
xscape.zclan.cc,akkoma,3.18.1,9,9,9,6737
awawa.cat,akkoma,3.17.0-1-g47e13a1e,9,6,9,2917
cryptid.cafe,akkoma,3.13.3,9,5,6,5375
snack.social,akkoma,3.13.1,9,2,4,14653
outmo.de,akkoma,3.19.0,9,5,8,1992
otlab.dev,akkoma,3.18.1,9,4,6,575
meow.morecats.net,akkoma,3.19.0-0-g4ceb81a--stable-,9,3,9,13
waow.cat,akkoma,3.15.2,9,2,3,448
ak.hieda.moe,akkoma,3.17.0,9,4,9,737
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,5,8,1561
cosmidsportal.com,akkoma,3.15.2-wl-stable+wl1,9,8,9,449
fedi.waow.cat,akkoma,3.15.2,9,2,3,448
akkoma.transage.dev,akkoma,3.19.0,9,8,8,628
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,8,null,null,536
fedi.pavluk.org,akkoma,3.18.1,8,1,1,1353
idiomdrottning.org,akkoma,3.16.0-60-g6d88834f,8,3,3,20200
taffytavern.com,akkoma,3.18.1,8,1,1,60
telex.disinfo.zone,akkoma,3.15.2,8,1,1,420
um.lugarzinho.top,akkoma,3.10.4,8,2,2,932
a.dissonant.dev,akkoma,3.16.0-60-g6d88834f,8,1,2,86
lesbian.school,akkoma,3.16.0-0-g6d88834,8,4,4,325
hasthebig.gay,akkoma,3.16.0-1025-g300302d4-develop,8,0,1,95
santacruz.nexus,akkoma,3.15.2,8,0,1,4
akko.woof.monster,akkoma,3.18.1,8,4,8,925
fedi.enbyinsi.de,akkoma,3.18.1,8,2,2,7884
menphina.goatzone.net,akkoma,3.18.1-0-g601c5b107-develop,8,3,8,2
introvert.social,akkoma,3.17.0-0-g06589d9--stable-,7,1,1,1219
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,2,2,6233
akko.lightnovel-dungeon.de,akkoma,3.18.1,7,1,1,7730
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,128278
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,3,1498
snake.cool,akkoma,3.17.0,7,1,1,90
life.starly.blue,akkoma,3.17.0-0-g06589d9--stable-,7,5,5,1684
forcefemm.ing,akkoma,3.15.2,7,3,3,2118
v1.pt,akkoma,3.10.3-217-g5b92009b-develop,7,1,1,19
ublog.kimapr.net,akkoma,3.19.0,7,5,7,23107
samplers.hal-contract.org,akkoma,3.9.3-0-g9d7c877,7,4,6,734
magical.girlkissing.club,akkoma,3.19.0-1-g5e9ace96,7,6,7,11
social.governmentbrainwaves.info,akkoma,3.18.1,7,7,7,2
oopsall.gay,akkoma,3.19.0,6,2,3,2133
diclonius.princess.wedding,akkoma,3.18.1,6,4,5,1170
social.nihil.gay,akkoma,3.15.2,6,4,5,3049
people.unfoo.net,akkoma,3.15.2,6,1,2,290
social.techn1k.de,akkoma,3.19.0-0-g4ceb81a--stable-,6,4,6,515
social.wuatek.is,akkoma,3.18.1,6,3,3,2614
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,3,85031
social.fringesec.ca,akkoma,3.18.1-0-g792385f--stable-,6,2,2,354
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,1147
a.tela.moe,akkoma,3.13.2,6,3,3,53253
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,2,4,280
raki.club,akkoma,3.19.0-0-g4ceb81a--stable-,6,1,1,546
transfem.boywife.top,akkoma,3.17.0-0-g06589d9--stable-,6,2,3,1587
bot.girldat.ing,akkoma,3.19.0-9-ge213f569-mistress,6,6,6,698
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,1,46
stoner.cafe,akkoma,3.19.0-0-g4ceb81a--stable-,6,6,6,0
masto.neuille.ovh,akkoma,3.18.1,6,2,2,105
fedi.danis.one,akkoma,3.17.0,6,2,2,141
social.oss.zone,akkoma,3.19.0,6,4,6,102
fedi.sillyjune.xyz,akkoma,3.17.0-0-g06589d9--stable-,6,2,8,110
social.bsdlab.au,akkoma,3.18.1,6,6,6,752
akkoma.nikoisluv.top,akkoma,3.15.2,6,3,5,98
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,4,5,17362
fedi.worf.win,akkoma,3.15.2,5,3,3,785
sns.minovsky.space,akkoma,3.18.1,5,4,4,21869
nou.fai.st,akkoma,3.18.1-0-g792385f--stable-,5,4,6,668
class.lunanova.dev,akkoma,3.15.2,5,3,4,27070
castoranxieux.ca,akkoma,3.17.0,5,1,4,1
social.zell-mbc.com,akkoma,3.18.0,5,3,4,99
soc.megatokyo.moe,akkoma,3.15.2-0-g5bceb1d,5,4,4,23034
p.umbriel.fr,akkoma,3.19.0,5,1,1,73304
akkoma.kruhlovo.xyz,akkoma,3.19.0-0-g4ceb81a--stable-,5,6,7,1922
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,5,null,null,109
fediverse.elbehnon.de,akkoma,3.18.1,5,2,4,20
p.changeme.fr.eu.org,akkoma,3.19.0,5,1,1,393
cocaine.moe,akkoma,3.17.0-0-g06589d9--stable-,5,0,1,5513
beep.flawbee.net,akkoma,3.17.0-209-g7b9a0e6d-develop,5,4,4,1388
fedi.anarchy.moe,akkoma,3.18.0,5,2,5,1282
universe.feliver.se,akkoma,3.15.1,5,2,4,1151
fabula.schizophreni.ca,akkoma,3.19.0-0-g4ceb81a--stable-,5,2,5,2393
fedi.aria.dog,akkoma,3.15.2-0-g5bceb1d,5,1,2,18943
akko.catgirlpatchouli.online,akkoma,3.18.1,5,12,12,28
social.tut-cc.org,akkoma,3.18.1,5,1,3,32
akkoma.yokkin.com,akkoma,3.17.0,4,2,7,443
akko.isabelroses.com,akkoma,3.19.0,4,2,3,4359
nbh.ax,akkoma,3.19.0,4,1,1,6751
social.vlhl.dev,akkoma,3.17.0,4,4,4,43514
tinylad.social,akkoma,3.19.0-0-g4ceb81a--stable-,4,3,3,1681
gay.lesaoras.xyz,akkoma,3.19.0-0-g4ceb81a--stable-,4,1,1,5537
notes.whatthefuck.computer,akkoma,3.15.2,4,2,4,5112
luna.vg,akkoma,3.19.0,4,2,2,13069
hi.nighten.fr,akkoma,3.17.0-0-g06589d9--stable-,4,2,2,2637
social.unitoo.it,akkoma,3.18.0,4,1,1,605
fedi.rubedo.gay,akkoma,3.15.2,4,2,2,15294
alceawis.com,akkoma,3.15.2-0-g5bceb1d,4,1,1,1487
stroud.social,akkoma,3.19.0,4,4,4,1787
soc.feditime.com,akkoma,3.17.0,4,1,4,3316
phantomthieves.net,akkoma,3.15.2,4,2,2,5134
soc.kouett.net.eu.org,akkoma,3.18.1-0-g792385f--stable-,4,3,4,28140
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,4,1,1,1247
lotor.network,akkoma,3.15.2,4,2,2,11784
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,125
ak.cute.rest,akkoma,3.19.0,4,3,3,137
social.bakdos.de,akkoma,3.16.0,4,2,2,82
va-11-hall-a.cafe,akkoma,3.19.0,4,1,3,15826
semtex.social,akkoma,3.13.2,4,1,1,9
akko.innumerable-wounds.com,akkoma,3.18.1-0-g792385f--stable-,4,3,3,111
yap.pony.biz,akkoma,3.18.1,4,4,4,1891
darkholme.xyz,akkoma,3.13.2,4,4,4,2
social.european-commission-europa.eu,akkoma,3.10.2,4,2,4,60
social.emarhavil.com,akkoma,3.13.2,4,1,2,319
f.matdoes.dev,akkoma,3.16.0-51-gd4a86697-develop,4,3,4,673
fullyfunctional.cafe,akkoma,3.19.0,4,4,4,154
in.xqinz.tv,akkoma,3.18.1-315-g7abf2be6-develop,4,1,3,6
social.asbestos.restaurant,akkoma,3.15.2,4,3,5,22
portal.gb0.dev,akkoma,3.19.0,4,3,3,1755
fedi.quiet.horse,akkoma,3.17.0,4,2,3,11379
akkoma.rhadamanthe.ch,akkoma,3.17.0,4,1,1,0
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,0,287
government-secrets.nbh.ax,akkoma,3.19.0,4,1,1,6751
i.notes.whatthefuck.computer,akkoma,3.15.2,4,2,4,5113
rspamd.isabelroses.com,akkoma,3.19.0,4,2,3,4371
fido.ebash.it,akkoma,3.15.2,4,4,4,158
media.social.emarhavil.com,akkoma,3.13.2,4,1,2,323
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
akkoma.alster.space,akkoma,3.19.0-0-g4ceb81a--stable-,3,3,3,1274
12xu.xyz,akkoma,3.16.0-0-g6d88834,3,2,2,1860
akkoma.thesandbox.net,akkoma,3.18.1,3,2,2,1851
parcero.casa,akkoma,3.19.0-0-g4ceb81a--stable-,3,3,3,5882
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,3,21954
akkm.moongazer.net,akkoma,3.18.0-0-g12bccbb--stable-,3,3,3,2392
akkoma.xn--pikabl-0xa.se,akkoma,3.19.0,3,1,2,1355
socia.low5.de,akkoma,3.17.0,3,2,2,592
social.imastags.com,akkoma,3.10.4,3,0,0,17303
remolino.town,akkoma,3.18.1-0-g792385f--stable-,3,3,3,168
post.nuro.lol,akkoma,3.18.1,3,3,3,757
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,1,1,2085
akk.fedcast.ch,akkoma,3.19.0-0-g4ceb81a--stable-,3,1,1,15480
berkeley.edu.pl,akkoma,3.19.0,3,3,3,1722
mic.sumiinix.moe,akkoma,3.18.0-0-g12bccbb--stable-,3,2,3,1158
distraction.party,akkoma,3.19.0-1410-g26fdc78f,3,1,1,8331
ak.pandastr.eu,akkoma,3.18.1,3,3,3,4694
soc.femme.cat,akkoma,3.19.0-0-g4ceb81a--stable-,3,1,3,767
soc.port0.org,akkoma,3.16.0-0-g6d88834,3,2,3,1736
axbom.me,akkoma,3.18.1-0-g792385f--stable-,3,2,3,2538
manganiello.eu,akkoma,3.18.0-9777-gb7e47d08-makepkg,3,2,3,1023
couch.beerriot.com,akkoma,3.18.0,3,2,2,1953
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,1,2,1003
deep13.social,akkoma,3.16.0-0-g6d88834,3,1,1,302
brettvormkopf.de,akkoma,3.18.1,3,1,2,27
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,0,1,1385
transient.garden,akkoma,3.17.0-0-g06589d9--stable-,3,1,1,3
xhais.love,akkoma,3.19.0,3,4,4,10
sy.nthia.dev,akkoma,3.18.1-0-g792385f--stable-,3,2,2,3159
volatile.whimsicalforest.net,akkoma,3.19.0-wf-200-gd64c1349-u45b3a80ec-trunk,3,2,3,146
arcanekittens.xyz,akkoma,3.19.0,3,4,4,2508
akko.erincandescent.net,akkoma,3.19.0,3,2,2,5084
starry.milkywaycafe.art,akkoma,3.15.2,3,3,3,12
fedi.omaera.org,akkoma,3.16.0-0-g6d88834,3,0,3,33
ak.wiki.systems,akkoma,3.19.0-1-g43723fca,3,3,4,61
fedi.pathsecho.quest,akkoma,3.19.0-0-g4ceb81a--stable-,3,3,3,67
akkoma.chez.chat,akkoma,3.18.1,3,3,3,1730
fedi.shuppy.org,akkoma,3.15.2,3,2,3,630
akko.drgn.gay,akkoma,3.15.1,3,2,2,1733
ap.nil.im,akkoma,3.15.1,3,2,3,2006
soc.haj.gay,akkoma,3.18.1-0-g792385f--stable-,3,2,2,615
fedi.welterde.de,akkoma,3.15.2,3,2,2,6
social.sqrts.net,akkoma,3.19.0-0-g4ceb81a--stable-,3,1,1,227
akkoma.steadhaven.xyz,akkoma,3.15.2,3,2,3,103
home.solitude.bar,akkoma,3.15.2-0-g5bceb1d,3,1,2,172
social.notandy.de,akkoma,3.19.0-0-g4ceb81a--stable-,3,2,2,0
media.arcanekittens.xyz,akkoma,3.19.0,3,4,4,2539
akkoma-media.chez.chat,akkoma,3.18.1,3,3,3,1730
ap-sandbox.webkeks.org,akkoma,3.15.1,3,2,3,2006
www.brettvormkopf.de,akkoma,3.18.1,3,1,2,29
