domain,application,version,accounts,MAU,HYAU,posts
relay.todon.eu,activityrelay, 0.3.5,1,0,0,0
relay.21314.de,activityrelay, 0.3.1,1,0,0,0
relay.adtension.com,activityrelay, 0.2.4,1,0,0,0
relay.darmstadt.social,activityrelay, 0.2.2,1,null,null,0
relay-ap.nobigtech.es,activityrelay, 0.1 80a8c9b391a6332b535ea3d2151d2f1516aa5059,1,null,null,0
relay.1d4.us,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
relay.mp-development.de,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
relay.lazylabs.co,activityrelay, 0.2.4 bbdc151ed301c9de82d18fecd8af4ba0061b635f,1,0,0,0
relay.b0x.social,activityrelay, 0.2.3,1,null,null,0
relay.krems.social,activityrelay, 0.2.3,1,null,null,0
relay-on.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-qc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-bc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-mb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ab.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nl.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-pe.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-sk.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay.skinheads.social,activityrelay, 0.3.5,1,0,0,0
relay.mastodon.ml,activityrelay, 0.3.5,1,0,0,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
relay.toot.io,activity-relay,2.0.10,1821,1821,1821,null
relay.intahnet.co.uk,activity-relay,,1486,1486,1486,null
relay.dresden.network,activity-relay,2.0.2-11-gf3522bc,423,423,423,null
relay.toot.yukimochi.jp,activity-relay,2.0.10,315,315,315,null
relay.nya.one,activity-relay,2.0.10,263,263,263,null
relay.acg.mn,activity-relay,v2.0.10,257,257,257,null
relay.dragon-fly.club,activity-relay,2.0.10,118,118,118,null
activityrelay.beep.computer,activity-relay,2.0.7,110,110,110,null
relay.otaku-social.com,activity-relay,2.0.6,84,84,84,null
r.chomechome.jp,activity-relay,2.0.4,74,74,74,null
relay.isle.moe,activity-relay,2.0.10,70,70,70,null
relay.wagnersnetz.de,activity-relay,,64,64,64,null
rele.suomi.social,activity-relay,v1.2.4,53,53,53,null
relay.pari.cafe,activity-relay,2.0.10,53,53,53,null
relay.tools.c30.life,activity-relay,0.1.0-cpp,29,29,29,0
relay.shahu.ski,activity-relay,2.0.0,21,21,21,null
relay.ratingen.social,activity-relay,v1.1.2,20,20,20,null
relay-us-east.circlewithadot.net,activity-relay,2.0.10,18,18,18,null
relay.social.seattle.wa.us,activity-relay,v1.2.4,14,14,14,null
relay.simpreative.network,activity-relay,2.0.3,13,13,13,null
relay2.shrieker.net,activity-relay,2.0.10,6,6,6,null
relay.expressional.social,activity-relay,2.0.3-15-g85d7aff,6,6,6,null
fed-relay.resonite.love,activity-relay,2.0.10,5,5,5,null
relay.unstable.systems,activity-relay,2.0.2,5,5,5,null
relay.mastodon.keks.club,activity-relay,2.0.10,3,3,3,null
relay.kokonect.link,activity-relay,v1.1.0,3,3,3,null
relay.vir.group,activity-relay,devel,3,3,3,null
relay.khiar.net,activity-relay,2.0.10,3,3,3,null
relay.fediverse.jp,activity-relay,2.0.7,2,2,2,null
pub-relay.moe.gift,activity-relay,2.0.8,2,2,2,null
relay.mkkey.net,activity-relay,2.0.0,2,2,2,null
relay.guild.pmdcollab.org,activity-relay,v1.2.4,1,1,1,null
relay2.bergsman.de,activity-relay,2.0.7,1,1,1,null
anagora.org,Agora of Flancia,0.1.0,130,10,30,46458
fe.disroot.org,akkoma,3.17.0-0-g06589d9--stable-,3909,401,915,68756
cache.blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1963,80,152,686411
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1962,79,154,686090
fedi.absturztau.be,akkoma,3.17.0-174-g31d277ae-develop,1386,74,134,973881
genserver.social,akkoma,3.17.0-0-g06589d9--stable-,1046,36,81,9397
outerheaven.club,akkoma,3.15.1-0-g7eec493,890,93,135,602232
miraiverse.xyz,akkoma,3.16.0-0-g6d88834,783,49,109,62558
seafoam.space,akkoma,3.13.2-0-g050bc74,361,11,17,36573
rebelbase.site,akkoma,3.16.0-0-g6d88834,333,23,29,29073
pleroma.envs.net,akkoma,3.17.0-0-g06589d9--stable-,332,65,97,62693
nixnet.social,akkoma,3.13.2-0-g050bc74,320,19,32,30320
media.nixnet.social,akkoma,3.13.2-0-g050bc74,320,17,30,30328
labyrinth.zone,akkoma,3.16.0,221,77,109,291128
brain.worm.pink,akkoma,3.15.2,214,55,100,129763
b.donotsta.re,akkoma,3.15.2-0-g5bceb1d,202,73,103,183749
a.donotsta.re,akkoma,3.15.2-0-g5bceb1d,202,73,103,183749
donotsta.re,akkoma,3.15.2-0-g5bceb1d,201,74,102,182400
ak.vern.cc,akkoma,3.17.0,200,7,11,50693
infosec.place,akkoma,3.17.0,155,17,40,4336
void.lgbt,akkoma,3.15.2-0-g5bceb1d,150,66,105,110910
akko.wtf,akkoma,3.17.0-1352-g9ba1907a-akko-wtf,124,45,59,249035
glandelinnia.club,akkoma,3.16.0-60-g6d88834f,121,62,129,27605
bdx.town,akkoma,3.16.0-0-g071bb07,119,34,54,28903
social.translunar.academy,akkoma,3.15.2-0-g5bceb1d,116,55,84,211662
pleasetf.me,akkoma,3.17.0+0-g60d98fcc,115,74,101,24760
media.pleasetf.me,akkoma,3.17.0+0-g60d98fcc,115,74,101,24786
cooltrans.men,akkoma,3.15.2,114,16,28,21156
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,100,6,9,87579
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,100,62,89,22896
headpat.cafe,akkoma,3.15.1-0-g7eec493,95,16,26,1185
kowelenz.social,akkoma,3.17.0-0-g06589d9--stable-,84,6,11,12045
corteximplant.net,akkoma,3.16.0-0-g6d88834,84,36,53,17873
migration.kowelenz.social,akkoma,3.17.0-0-g06589d9--stable-,84,6,11,12066
media.kowelenz.social,akkoma,3.17.0-0-g06589d9--stable-,84,6,11,12066
social.kernel.org,akkoma,3.16.0,82,37,52,14481
posting.isincredibly.gay,akkoma,3.15.2+wl1,81,23,34,8152
froth.zone,akkoma,3.16.0-3057-g99c2ef6f-froth-zone,71,7,12,141170
ihatebeinga.live,akkoma,3.17.0-176-g6cec7d39-develop,70,12,15,289485
fedi.tesaguri.club,akkoma,3.15.2,68,3,13,23656
pl.m0e.space,akkoma,3.17.0-0-g06589d9--stable-,66,9,17,10228
foxy.social,akkoma,3.13.2,63,5,6,283
lebensraum.slavery.trade,akkoma,3.10.2,55,42,42,2037
ak.kawen.space,akkoma,3.15.1-0-gfc2c740-develop,51,19,21,85587
weague.awful.cloud,akkoma,3.15.2-wl-stable+wl1,51,27,35,4363
suya.place,akkoma,3.17.0-1010-gf941a4f7-suyaplace,49,20,33,70325
gosuslugi.social,akkoma,3.8.0,47,5,5,293
pinksheep.org,akkoma,3.17.0-0-g06589d9--stable-,44,1,4,1257
uchu-teien.com,akkoma,3.17.0,44,7,14,21446
crimew.gay,akkoma,3.15.2-945-g5beb286b-develop,44,8,15,63958
kitty.haus,akkoma,3.17.0,44,6,7,20394
akkoma.noellabo.jp,akkoma,3.15.2-0-g5bceb1d,43,11,24,661
woem.space,akkoma,3.15.2,39,13,22,194941
rail.siberia.work,akkoma,3.15.2-0-ge924294a2,36,14,40,21691
netzsphaere.xyz,akkoma,3.15.2-0-g5bceb1d,34,11,15,178761
fedi.catto.garden,akkoma,3.17.0,33,13,22,17300
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,32,14,24,10049
sweet.succubi.services,akkoma,3.15.2,31,4,6,3950
synthpals.social,akkoma,3.13.2,31,21,27,1031
iscute.moe,akkoma,3.10.4,29,5,6,140663
tailswish.industries,akkoma,3.17.0-2-g14c4ac67-tailswish,28,6,9,14002
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,28,10,15,10452
haxe.social,akkoma,3.16.0,28,2,6,173
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,27,4,5,1446
florp.social,akkoma,3.15.2,27,15,22,5787
cache.blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,27,4,5,1448
upload.blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,27,4,5,1448
b.florp.social,akkoma,3.15.2,27,15,22,5805
c.florp.social,akkoma,3.15.2,27,15,22,5805
a.florp.social,akkoma,3.15.2,27,15,22,5805
social.qunn.eu,akkoma,3.17.0-0-g06589d9--stable-,26,4,10,1481
novaparis.art.br,akkoma,3.17.0-0-g06589d9--stable-,26,13,18,1954
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,0,1,2443
agda.club,akkoma,3.17.0-0-g06589d9--stable-,25,3,3,597
ng.cathoderay.tube,akkoma,3.15.2-0-g5bceb1d,25,15,18,8573
idealists.su,akkoma,3.10.4-1-gebfb617b,23,5,12,984
social.duniter.org,akkoma,3.13.2-0-g050bc74,23,4,14,125
www.idealists.su,akkoma,3.10.4-1-gebfb617b,23,5,12,985
xyzzy.link,akkoma,3.15.1,23,9,15,54959
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,6,7,14512
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,22,15,18,7304
novo-atlantis.null.media,akkoma,3.15.2,22,4,8,1225
akk.novalug.org,akkoma,3.15.2-0-g5bceb1d,22,8,20,202
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,22,10,12,1192
media.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,22,10,12,1192
fourvo.id,akkoma,3.10.2,21,23,23,140
java.duke.social,akkoma,3.16.0-60-g6d88834f,21,11,17,27671
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,1,1,7297
larkspur.one,akkoma,3.17.0-149-g4fd99f1c-lark-develop,20,5,8,5582
yourwalls.today,akkoma,3.17.0-337-g9fe9540e-yourwalls-today,20,15,20,43992
brainport.social,akkoma,3.17.0,20,0,3,4
eggware.social,akkoma,3.16.0-72-ga5683966-develop,20,13,15,838
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,20,8,9,1912
media.larkspur.one,akkoma,3.17.0-149-g4fd99f1c-lark-develop,20,5,8,5584
fedi.seriousbusiness.international,akkoma,3.15.2-0-g5bceb1d,19,5,7,10544
akko.chir.rs,akkoma,3.17.0,19,8,10,22125
mar.archipielago.uno,akkoma,3.13.2,19,10,14,2351
is.badat.dev,akkoma,3.17.0,18,4,6,49928
yearning.gay,akkoma,3.16.0-0-g6d88834,17,12,13,33633
ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,17,3,5,6699
media.ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,17,3,5,6707
nyan.network,akkoma,3.17.0,16,10,12,15939
junipurge.de,akkoma,3.15.2,16,5,23,4001
fedi.tilde.green,akkoma,3.17.0,16,5,8,636
magic.win,akkoma,3.13.2-0-g050bc74,15,0,0,82
ak.kumis.industries,akkoma,3.17.0-0-g06589d9--stable-,15,11,14,18115
zy.gy,akkoma,3.10.4-3-g06971423-yf,14,4,8,15246
westergaard.social,akkoma,3.17.0,14,3,3,5553
nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,8,9,9635
princess.wedding,akkoma,3.15.2,14,8,9,18102
little.tinypuppy.dog,akkoma,3.17.0,14,9,14,695
crabsin.space,akkoma,3.15.2,14,4,6,1129
social.owotel.com,akkoma,3.15.1,14,3,4,183
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,7,9,9634
bv.umbrellix.org,akkoma,3.15.2,13,3,6,26543
akkoma.ascyltos.social,akkoma,3.15.2,13,3,4,181
fedi.kemonomimi.gay,akkoma,3.16.0-60-g6d88834f,13,2,5,3907
social.tudbut.de,akkoma,3.16.0-60-g6d88834f,13,3,10,1736
a.bloodyno.se,akkoma,3.15.2,13,8,14,29469
fedi.pregnant.horse,akkoma,3.15.2,13,6,14,622
fedi.underpowe.red,akkoma,3.16.0-0-g6d88834,13,3,8,237
ak.zweitekassabitte.jetzt,akkoma,3.15.2,13,5,6,6434
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,13,0,1,74
fedi.reimu.info,akkoma,3.17.0-178-g816d2332-develop,12,4,6,23490
transfeminine.art,akkoma,3.17.0-0-g06589d9--stable-,12,6,8,1128
awawa.club,akkoma,3.10.4-1-gebfb617b,12,6,9,8264
fops.cloud,akkoma,3.17.0-0-g06589d9--stable-,12,10,10,51235
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,12,null,null,14
fedinet.waltuh.cyou,akkoma,3.17.0-208-g5873e404-develop,12,10,10,3717
PL.UGH.IM,akkoma,3.17.0,12,5,28,435
strelizia.net,akkoma,3.15.2-2033-gf2c562cc-akkoma,11,4,4,166791
pl.catboyindustries.co,akkoma,3.17.0-137-gc971f297-develop,11,3,9,1836
pl.comofas.org,akkoma,3.13.2,11,3,3,77
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,11,2,5,1155
akko.cuddlegirls.cafe,akkoma,3.15.2,11,6,8,10775
social.rjp.is,akkoma,3.15.2-0-g5bceb1d,11,8,8,46853
autumnsky.jp,akkoma,3.13.2,11,3,8,2920
cofe.rocks,akkoma,3.17.0-1193-ga3bbe4ca-sn0w+PX,10,7,8,8429
social.thirdculture.top,akkoma,3.17.0,10,8,8,310
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,7,7,11160
social.oss.zone,akkoma,3.17.0,10,9,10,29
akkoma.linuxposting.xyz,akkoma,3.17.0,10,10,10,101
pm.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,7,7,11163
antani.pm,akkoma,3.17.0-123-gb4429265-develop,9,1,4,1118
subby.solutions,akkoma,3.16.0-0-g6d88834,9,7,7,4748
snack.social,akkoma,3.13.1,9,3,5,14496
cryptid.cafe,akkoma,3.13.3,9,5,8,4620
waow.cat,akkoma,3.15.2,9,3,4,445
az-social.xyz,akkoma,3.17.0,9,9,9,441
otlab.dev,akkoma,3.16.0,9,5,5,575
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,9,null,null,108
ibbtown.com,akkoma,3.17.0-0-g06589d9--stable-,9,7,11,173
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,7,8,1280
cosmidsportal.com,akkoma,3.15.2-wl-stable+wl1,9,9,9,314
fedi.waow.cat,akkoma,3.15.2,9,3,4,446
zia.io,akkoma,3.17.0-178-g816d2332-develop,9,3,7,2160
trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,4,6,34479
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,5,7,4682
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,8,null,null,532
fedi.fourhappylions.com,akkoma,3.13.2,8,2,3,1140
awawa.cat,akkoma,3.17.0-1-g47e13a1e,8,7,7,2265
social.snamellit.com,akkoma,3.17.0-1-g14084e14,8,2,6,285
telex.disinfo.zone,akkoma,3.15.2,8,0,1,422
hasthebig.gay,akkoma,3.16.0-1025-g300302d4-develop,8,1,1,95
um.lugarzinho.top,akkoma,3.10.4,8,2,2,888
nuages.cloud,akkoma,3.17.0-0-g06589d9--stable-,8,6,9,156
ak.hieda.moe,akkoma,3.17.0,8,7,7,348
social.goatzone.net,akkoma,3.17.0,8,7,8,151
c.trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,4,6,34479
introvert.social,akkoma,3.17.0-0-g06589d9--stable-,7,1,1,1203
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,1,2,5899
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,125565
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,3,1468
snake.cool,akkoma,3.13.2,7,1,1,89
life.starly.blue,akkoma,3.17.0-0-g06589d9--stable-,7,5,5,1603
bemrose.social,akkoma,3.10.4-1-gebfb617b,7,1,2,1468
social.privacypolicyga.me,akkoma,3.13.3,7,2,2,256
social.distrust.network,akkoma,3.15.2,7,0,7,24
akkoma.meows.gay,akkoma,3.10.4,7,5,5,126768
santadog.social,akkoma,3.9.3-0-g9d7c877,7,3,5,186
a.dissonant.dev,akkoma,3.16.0-60-g6d88834f,7,1,2,214
fedi.enbyinsi.de,akkoma,3.17.0,7,1,2,6722
santacruz.nexus,akkoma,3.15.2,7,0,1,4
99finches.com,akkoma,3.17.0-2-g95c75e2c-podman-WIP,7,5,5,25
oopsall.gay,akkoma,3.17.0,6,3,3,2079
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,3,82003
akkoma.queernerd.club,akkoma,3.16.0-0-g6d88834,6,2,3,5830
social.nihil.gay,akkoma,3.15.2,6,4,5,2986
people.unfoo.net,akkoma,3.15.2,6,1,2,253
typhy.club,akkoma,3.10.2-0-gba1ed37,6,2,4,699
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,2,4,402
class.lunanova.dev,akkoma,3.15.2,6,3,3,22810
idiomdrottning.org,akkoma,3.16.0-60-g6d88834f,6,3,4,19955
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,1096
a.tela.moe,akkoma,3.13.2,6,3,3,49692
raki.club,akkoma,3.17.0-0-g06589d9--stable-,6,1,1,544
forcefemm.ing,akkoma,3.15.2,6,3,4,2016
social.techn1k.de,akkoma,3.17.0-0-g06589d9--stable-,6,4,6,503
transfem.boywife.top,akkoma,3.17.0-0-g06589d9--stable-,6,3,4,1567
brettvormkopf.de,akkoma,3.17.0,6,2,2,778
taffytavern.com,akkoma,3.16.0-60-g6d88834f,6,1,2,58
outmo.de,akkoma,3.17.0,6,3,4,1939
lesbian.school,akkoma,3.16.0-0-g6d88834,6,3,3,230
turbotime.turboteam.xyz,akkoma,3.15.2,6,1,1,455
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,1,46
akko.woof.monster,akkoma,3.16.0-60-g6d88834f,6,3,6,752
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,6,1,1,4
www.brettvormkopf.de,akkoma,3.17.0,6,2,2,781
akko.lightnovel-dungeon.de,akkoma,3.15.1,5,1,1,5886
social.baradoz.cloud,akkoma,3.10.4,5,1,1,1300
pleroma.neuromante.net,akkoma,3.17.0-0-g06589d9--stable-,5,1,3,8154
fedi.worf.win,akkoma,3.15.2,5,3,3,769
fabula.schizophreni.ca,akkoma,3.17.0-0-g06589d9--stable-,5,2,5,2025
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,4,5,16539
social.zell-mbc.com,akkoma,3.16.0,5,3,4,346
p.umbriel.fr,akkoma,3.17.0,5,1,1,73102
sns.minovsky.space,akkoma,3.15.2,5,3,4,22984
fedi.anarchy.moe,akkoma,3.13.2,5,3,4,1256
norn.moe,akkoma,3.15.2,5,3,3,255
cocaine.moe,akkoma,3.17.0-0-g06589d9--stable-,5,1,1,5513
universe.feliver.se,akkoma,3.15.1,5,2,3,1145
social.ratliff.space,akkoma,3.15.2-0-g5bceb1d,5,1,3,4
fediverse.elbehnon.de,akkoma,3.17.0,5,3,4,20
fedi.rubikoid.ru,akkoma,3.17.0,5,1,3,12
akkoma.kruhlovo.xyz,akkoma,3.16.0-0-g6d88834,5,5,6,933
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1333
fedi.aria.dog,akkoma,3.15.2-0-g5bceb1d,5,1,3,17871
social.lunya.pet,akkoma,3.17.0-21-gf44443e8-fedicrimes,5,4,4,515
fedi.sillyjune.xyz,akkoma,3.17.0-0-g06589d9--stable-,5,4,7,87
s.firecat53.net,akkoma,3.17.0,5,1,3,70
stoner.cafe,akkoma,3.17.0-0-g06589d9--stable-,5,5,5,0
media.norn.moe,akkoma,3.15.2,5,3,3,255
social.tut-cc.org,akkoma,3.15.2,5,3,6,29
fedi.pavluk.org,akkoma,3.15.2,4,1,1,1324
soc.feditime.com,akkoma,3.17.0,4,4,4,3087
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,4,1,1,1217
social.vlhl.dev,akkoma,3.17.0,4,3,3,33907
gay.lesaoras.xyz,akkoma,3.17.0-0-g06589d9--stable-,4,1,1,5514
notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,5055
fedi.u2p.net,akkoma,3.10.4,4,0,0,1
ostfrie.se,akkoma,3.15.2-0-g5bceb1d,4,2,2,1221
luna.vg,akkoma,3.17.0,4,2,2,13042
social.afontaine.dev,akkoma,3.17.0,4,1,4,42
social.unitoo.it,akkoma,3.17.0,4,1,1,603
alceawis.com,akkoma,3.15.2-0-g5bceb1d,4,1,3,1466
social.fringesec.ca,akkoma,3.17.0-0-g06589d9--stable-,4,1,3,95
stroud.social,akkoma,3.17.0,4,3,3,1451
social.wuatek.is,akkoma,3.16.0,4,3,3,2308
akko.isabelroses.com,akkoma,3.17.0,4,3,4,3926
fedi.rubedo.gay,akkoma,3.15.2,4,2,2,14477
arcanekittens.xyz,akkoma,3.17.0,4,4,4,1720
phantomthieves.net,akkoma,3.15.2,4,2,2,4944
soc.kouett.net.eu.org,akkoma,3.17.0-0-g06589d9--stable-,4,3,4,25851
hi.nighten.fr,akkoma,3.17.0-0-g06589d9--stable-,4,2,2,2330
ublog.kimapr.net,akkoma,3.15.2,4,3,4,17804
va-11-hall-a.cafe,akkoma,3.17.0,4,3,3,15815
fedi.quiet.horse,akkoma,3.17.0,4,2,3,11037
nou.fai.st,akkoma,3.16.0-0-g6d88834,4,3,4,512
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,123
social.bakdos.de,akkoma,3.16.0,4,2,3,75
ak.cute.rest,akkoma,3.17.0,4,3,3,137
akko.innumerable-wounds.com,akkoma,3.16.0-0-g6d88834,4,3,4,90
lotor.network,akkoma,3.15.2,4,2,2,11412
fedi.n4x.moe,akkoma,3.17.0-0-g06589d9--stable-,4,2,7,8
fullyfunctional.cafe,akkoma,3.17.0,4,4,4,153
social.emarhavil.com,akkoma,3.13.2,4,2,4,264
portal.gb0.dev,akkoma,3.17.0,4,3,3,1543
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,1,287
i.notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,5055
media.arcanekittens.xyz,akkoma,3.17.0,4,4,4,1613
rspamd.isabelroses.com,akkoma,3.17.0,4,3,4,3942
media.social.emarhavil.com,akkoma,3.13.2,4,2,4,264
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
akkoma.yokkin.com,akkoma,3.17.0,3,2,2,406
akkoma.xn--pikabl-0xa.se,akkoma,3.17.0,3,2,2,1219
12xu.xyz,akkoma,3.16.0-0-g6d88834,3,2,2,1665
akkoma.thesandbox.net,akkoma,3.17.0,3,1,1,1675
akkoma.alster.space,akkoma,3.17.0-0-g06589d9--stable-,3,3,3,533
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,3,20020
social.imastags.com,akkoma,3.10.4,3,0,0,17303
remolino.town,akkoma,3.17.0-0-g06589d9--stable-,3,3,3,187
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,1,2,2075
castoranxieux.ca,akkoma,3.17.0,3,1,1,2
axbom.me,akkoma,3.17.0-0-g06589d9--stable-,3,3,3,2343
tinylad.social,akkoma,3.16.0-0-g6d88834,3,1,1,1578
distraction.party,akkoma,3.17.0-1183-gc90ac7cc,3,1,1,7676
couch.beerriot.com,akkoma,3.15.2,3,2,2,1857
akkm.moongazer.net,akkoma,3.17.0-0-g06589d9--stable-,3,3,3,2244
bot.girldat.ing,akkoma,3.17.0-mistress,3,3,3,124
akk.fedcast.ch,akkoma,3.17.0-0-g06589d9--stable-,3,1,1,12474
volatile.whimsicalforest.net,akkoma,3.17.0-wf-174-g8318183e-u246e864ce-trunk,3,2,3,123
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,2,2,977
deep13.social,akkoma,3.16.0-0-g6d88834,3,1,1,290
transient.garden,akkoma,3.17.0-0-g06589d9--stable-,3,1,1,3
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,3,0,1,77
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,0,1,1385
semtex.social,akkoma,3.13.2,3,1,1,9
stellers.gay,akkoma,3.17.0,3,2,2,47
meow.morecats.net,akkoma,3.17.0-0-g06589d9--stable-,3,2,4,8
p.changeme.fr.eu.org,akkoma,3.17.0,3,1,1,301
akkoma.ogamen.cc,akkoma,3.10.2,3,3,3,463
fedi.omaera.org,akkoma,3.16.0-0-g6d88834,3,2,3,28
socia.low5.de,akkoma,3.17.0,3,2,4,479
